explotacion_id;provincia_id;provincia_nombre;municipio_id;municipio_nombre;latitud;longitud;isla;especie_nombre;raza_nombre;tipo_animal_ganado_nombre;censo
ES380100026482;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3131601;-16.8495908;Tenerife;Abejas;Negra Canaria;Trashumante;29
ES380100026499;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3501809;-16.8986293;Tenerife;Abejas;Negra Canaria;Trashumante;90
ES380100026947;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3402081;-16.8440137;Tenerife;Abejas;Negra Canaria;Estante;10
ES380100027063;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3634781;-16.8560161;Tenerife;Abejas;Italiana;Trashumante;2
ES380100027273;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3458975;-16.8525825;Tenerife;Abejas;Negra Canaria;Estante;12
ES380100027391;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.2996842;-16.8642793;Tenerife;Abejas;Negra Canaria;Trashumante;15
ES380100027474;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3314538;-16.8531333;Tenerife;Abejas;Negra Canaria;Estante;4
ES380100015512;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3701935;-16.8563991;Tenerife;Bovinos;Mestiza;Cebo;2
ES380100004585;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3691854;-16.838232;Tenerife;Caballos;Mestiza;No reproductores con más de 36 meses;2
ES380100000955;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3428688;-16.8903074;Tenerife;Caprinos;Tinerfeña;No reproductores de 4 a 12 meses;20
ES380100000955;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3428688;-16.8903074;Tenerife;Caprinos;Tinerfeña;No reproductores menores de 4 meses;20
ES380100000955;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3428688;-16.8903074;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;71
ES380100000955;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3428688;-16.8903074;Tenerife;Caprinos;Tinerfeña;Reproductores macho;2
ES380100001524;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3476393;-16.8873713;Tenerife;Caprinos;Tinerfeña;No reproductores menores de 4 meses;9
ES380100001524;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3476393;-16.8873713;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;44
ES380100001524;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3476393;-16.8873713;Tenerife;Caprinos;Tinerfeña;Reproductores macho;1
ES380100001535;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3435097;-16.8713281;Tenerife;Caprinos;Tinerfeña;No reproductores menores de 4 meses;30
ES380100001535;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3435097;-16.8713281;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;99
ES380100001535;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3435097;-16.8713281;Tenerife;Caprinos;Tinerfeña;Reproductores macho;2
ES380100001867;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3498162;-16.8970156;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;3
ES380100002014;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3368312;-16.8855571;Tenerife;Caprinos;Tinerfeña;No reproductores de 4 a 12 meses;14
ES380100002014;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3368312;-16.8855571;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;66
ES380100012650;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3463431;-16.8900774;Tenerife;Caprinos;Tinerfeña;No reproductores menores de 4 meses;2
ES380100012650;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3463431;-16.8900774;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;68
ES380100012650;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3463431;-16.8900774;Tenerife;Caprinos;Tinerfeña;Reproductores macho;3
ES380100020102;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3390317;-16.8881166;Tenerife;Caprinos;Tinerfeña;No reproductores de 4 a 12 meses;44
ES380100020102;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3390317;-16.8881166;Tenerife;Caprinos;Tinerfeña;No reproductores menores de 4 meses;5
ES380100020102;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3390317;-16.8881166;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;166
ES380100020102;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3390317;-16.8881166;Tenerife;Caprinos;Tinerfeña;Reproductores macho;6
ES380100025397;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3610081;-16.8714318;Tenerife;Caprinos;Tinerfeña;No reproductores de 4 a 12 meses;8
ES380100025397;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3610081;-16.8714318;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;46
ES380100025397;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3610081;-16.8714318;Tenerife;Caprinos;Tinerfeña;Reproductores macho;2
ES380100026336;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3528518;-16.8867316;Tenerife;Gallinas;Desconocido;Granjas de producción para huevos. Campera;1500
ES380100020102;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3390317;-16.8881166;Tenerife;Ovinos;Canaria;No reproductores de 4 a 12 meses;5
ES380100020102;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3390317;-16.8881166;Tenerife;Ovinos;Canaria;Reproductoras hembra;11
ES380100020102;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3390317;-16.8881166;Tenerife;Ovinos;Canaria;Reproductores macho;2
ES380100025397;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3610081;-16.8714318;Tenerife;Ovinos;Canaria de Pelo;Reproductoras hembra;1
ES380100004585;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3691854;-16.838232;Tenerife;Porcinos;Mestiza;Cebo;250
ES380100004585;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3691854;-16.838232;Tenerife;Porcinos;Mestiza;Cerdas;58
ES380100004585;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3691854;-16.838232;Tenerife;Porcinos;Mestiza;Lechones;110
ES380100004585;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3691854;-16.838232;Tenerife;Porcinos;Mestiza;Recría/Transición;145
ES380100004585;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3691854;-16.838232;Tenerife;Porcinos;Mestiza;Reposición;15
ES380100004585;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.3691854;-16.838232;Tenerife;Porcinos;Mestiza;Verracos;3
ES380100016425;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.1744439;-16.6110532;Tenerife;Porcinos;Mestiza;Cebo;397
ES380100016425;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.1744439;-16.6110532;Tenerife;Porcinos;Mestiza;Cerdas;122
ES380100016425;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.1744439;-16.6110532;Tenerife;Porcinos;Mestiza;Lechones;400
ES380100016425;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.1744439;-16.6110532;Tenerife;Porcinos;Mestiza;Recría/Transición;300
ES380100016425;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.1744439;-16.6110532;Tenerife;Porcinos;Mestiza;Reposición;23
ES380100016425;ES702;Santa Cruz de Tenerife;38010;Buenavista del Norte;28.1744439;-16.6110532;Tenerife;Porcinos;Mestiza;Verracos;3
ES380110011184;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3576828;-16.3942277;Tenerife;Abejas;Negra Canaria;Estante;5
ES380110014761;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3707971;-16.4080577;Tenerife;Abejas;Negra Canaria;Trashumante;10
ES380110016669;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3822175;-16.3831865;Tenerife;Abejas;Negra Canaria;Trashumante;6
ES380110017266;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3822846;-16.3828319;Tenerife;Abejas;Negra Canaria;Trashumante;6
ES380110017567;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3437813;-16.3986088;Tenerife;Abejas;Negra Canaria;Estante;12
ES380110017570;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.377225;-16.4114134;Tenerife;Abejas;Negra Canaria;Estante;5
ES380110017610;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.2460967;-16.4411466;Tenerife;Abejas;Negra Canaria;Estante;25
ES380110018128;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3526481;-16.4107165;Tenerife;Abejas;Negra Canaria;Trashumante;12
ES380110018196;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.2826992;-16.4222469;Tenerife;Abejas;Negra Canaria;Estante;5
ES380110019811;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3528777;-16.4004643;Tenerife;Abejas;Negra Canaria;Estante;3
ES380110020735;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3736126;-16.4059078;Tenerife;Abejas;Negra Canaria;Trashumante;5
ES380110020935;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3626934;-16.3753134;Tenerife;Abejas;Negra Canaria;Estante;30
ES380110023318;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3587265;-16.4054833;Tenerife;Abejas;Negra Canaria;Estante;3
ES380110023500;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3515464;-16.3784656;Tenerife;Abejas;Negra Canaria;Estante;5
ES380110023798;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.2676799;-16.4832219;Tenerife;Abejas;Negra Canaria;Estante;5
ES380110023801;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3846422;-16.3799225;Tenerife;Abejas;Negra Canaria;Estante;7
ES380110025234;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.4047875;-16.3807648;Tenerife;Abejas;Italiana;Trashumante;20
ES380110025242;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3559734;-16.4067229;Tenerife;Abejas;Negra Canaria;Estante;4
ES380110025662;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3042159;-16.410667;Tenerife;Abejas;Negra Canaria;Trashumante;30
ES380110025822;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3874973;-16.3774478;Tenerife;Abejas;Negra Canaria;Estante;7
ES380110027002;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3871319;-16.379465;Tenerife;Abejas;Negra Canaria;Estante;15
ES380110015168;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3555544;-16.3993847;Tenerife;Bovinos;Frisona Europea;Reproductoras hembra;2
ES380110025957;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3444273;-16.3883936;Tenerife;Bovinos;Frisona Europea;Reposición;2
ES380110003258;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3944391;-16.3544372;Tenerife;Caballos;Pura Raza Española (PRE);Hembras de vientre con más de 36 meses;2
ES380110003258;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3944391;-16.3544372;Tenerife;Caballos;Pura Raza Española (PRE);Sementales con más de 36 meses;1
ES380110003258;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3944391;-16.3544372;Tenerife;Caballos;Pura Raza Árabe (PRA);Hembras de vientre con más de 36 meses;1
ES380110004765;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3959449;-16.3516481;Tenerife;Caballos;Anglo-Árabe;Hembras de vientre con más de 36 meses;2
ES380110004765;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3959449;-16.3516481;Tenerife;Caballos;Anglo-Árabe;No reproductores con más de 36 meses;3
ES380110004765;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3959449;-16.3516481;Tenerife;Caballos;Mestiza;Hembras de vientre con más de 36 meses;3
ES380110004765;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3959449;-16.3516481;Tenerife;Caballos;Pura Raza Árabe (PRA);Hembras de vientre con más de 36 meses;4
ES380110004765;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3959449;-16.3516481;Tenerife;Caballos;Pura Raza Árabe (PRA);No reproductores con más de 36 meses;3
ES380110004765;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3959449;-16.3516481;Tenerife;Caballos;Pura Raza Árabe (PRA);Sementales con más de 36 meses;1
ES380110004765;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3959449;-16.3516481;Tenerife;Caballos;Pura Sangre Inglés (PSI);No reproductores con más de 36 meses;1
ES380110004765;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3959449;-16.3516481;Tenerife;Caballos;Welsh;Hembras de vientre con más de 36 meses;1
ES380110004914;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3882934;-16.3856107;Tenerife;Caballos;Mestiza;Hembras de vientre con más de 36 meses;1
ES380110018960;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3541182;-16.4001835;Tenerife;Caballos;Mestiza;No reproductores con más de 36 meses;1
ES380110021936;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3579559;-16.3935878;Tenerife;Caballos;Mestiza;No reproductores con más de 36 meses;3
ES380110021936;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3579559;-16.3935878;Tenerife;Caballos;Pura Raza Árabe (PRA);Animales mayores de 12 meses y menores de 36 meses;2
ES380110021936;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3579559;-16.3935878;Tenerife;Caballos;Pura Raza Árabe (PRA);Hembras de vientre con más de 36 meses;3
ES380110023445;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3717874;-16.371408;Tenerife;Caballos;Pura Raza Española (PRE);Animales con menos de 6 meses;1
ES380110023445;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3717874;-16.371408;Tenerife;Caballos;Pura Raza Española (PRE);Animales mayores de 12 meses y menores de 36 meses;1
ES380110023445;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3717874;-16.371408;Tenerife;Caballos;Pura Raza Española (PRE);Hembras de vientre con más de 36 meses;2
ES380110023445;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3717874;-16.371408;Tenerife;Caballos;Pura Raza Española (PRE);No reproductores con más de 36 meses;2
ES380110023445;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3717874;-16.371408;Tenerife;Caballos;Pura Raza Española (PRE);Sementales con más de 36 meses;1
ES380110025733;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3685992;-16.4007884;Tenerife;Caballos;Pura Raza Española (PRE);Hembras de vientre con más de 36 meses;3
ES380110025733;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3685992;-16.4007884;Tenerife;Caballos;Pura Raza Española (PRE);Sementales con más de 36 meses;1
ES380110025957;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3444273;-16.3883936;Tenerife;Caballos;Mestiza;Hembras de vientre con más de 36 meses;1
ES380110025957;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3444273;-16.3883936;Tenerife;Caballos;Mestiza;Sementales con más de 36 meses;1
ES380110003258;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3944391;-16.3544372;Tenerife;Caprinos;Tinerfeña;No reproductores de 4 a 12 meses;75
ES380110003258;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3944391;-16.3544372;Tenerife;Caprinos;Tinerfeña;No reproductores menores de 4 meses;50
ES380110003258;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3944391;-16.3544372;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;165
ES380110003258;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3944391;-16.3544372;Tenerife;Caprinos;Tinerfeña;Reproductores macho;13
ES380110010668;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.379725;-16.3794537;Tenerife;Caprinos;Mestiza;No reproductores de 4 a 12 meses;15
ES380110010668;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.379725;-16.3794537;Tenerife;Caprinos;Mestiza;No reproductores menores de 4 meses;25
ES380110010668;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.379725;-16.3794537;Tenerife;Caprinos;Mestiza;Reproductoras hembra;86
ES380110010668;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.379725;-16.3794537;Tenerife;Caprinos;Mestiza;Reproductores macho;4
ES380110016420;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3925934;-16.3593991;Tenerife;Caprinos;Tinerfeña;No reproductores menores de 4 meses;32
ES380110016420;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3925934;-16.3593991;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;139
ES380110021936;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3579559;-16.3935878;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;3
ES380110022202;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3768917;-16.3682087;Tenerife;Conejos;Híbrido Selecto;Cebo;50
ES380110022202;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3768917;-16.3682087;Tenerife;Conejos;Híbrido Selecto;Madres;25
ES380110022202;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3768917;-16.3682087;Tenerife;Conejos;Híbrido Selecto;Padres;3
ES380110000700;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3517434;-16.3928208;Tenerife;Gallinas;Desconocido;Granjas de producción para carne;18000
ES380110003205;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.346419878354787;-16.393618165062875;Tenerife;Gallinas;Desconocido;Granjas de cría para huevos (aves de explotación);20000
ES380110003363;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3438992;-16.3820108;Tenerife;Gallinas;Desconocido;Granjas de producción para huevos. En jaula;38295
ES380110003509;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.2191199;-16.7107445;Tenerife;Gallinas;Desconocido;Granjas de producción para carne;26000
ES380110011184;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3576828;-16.3942277;Tenerife;Gallinas;Desconocido;Granjas de producción para huevos. Campera;58
ES380110022202;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3768917;-16.3682087;Tenerife;Gallinas;Desconocido;Granjas de producción para huevos. En suelo;30
ES380110023500;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3515464;-16.3784656;Tenerife;Gallinas;Desconocido;Granjas de producción para huevos. Ecológica;30
ES380110026712;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3851862;-16.3790485;Tenerife;Gallinas;Desconocido;Granjas de producción para huevos. En suelo;29
ES380110027057;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.4056596;-16.3669776;Tenerife;Gallinas;Desconocido;Granjas de producción para huevos. En suelo;16
ES380110027208;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3476711;-16.3960508;Tenerife;Gallinas;Desconocido;Granjas de producción para huevos. En suelo;20
ES380110003258;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3944391;-16.3544372;Tenerife;Ovinos;Canaria;No reproductores de 4 a 12 meses;22
ES380110003258;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3944391;-16.3544372;Tenerife;Ovinos;Canaria;Reproductoras hembra;11
ES380110003258;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3944391;-16.3544372;Tenerife;Ovinos;Canaria;Reproductores macho;5
ES380110003509;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.2191199;-16.7107445;Tenerife;Ovinos;Canaria;Reproductoras hembra;43
ES380110003509;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.2191199;-16.7107445;Tenerife;Ovinos;Canaria;Reproductores macho;7
ES380110015835;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3455742;-16.3912042;Tenerife;Ovinos;Canaria de Pelo;No reproductores de 4 a 12 meses;32
ES380110015835;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3455742;-16.3912042;Tenerife;Ovinos;Canaria de Pelo;No reproductores menores de 4 meses;15
ES380110015835;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3455742;-16.3912042;Tenerife;Ovinos;Canaria de Pelo;Reproductoras hembra;41
ES380110015835;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3455742;-16.3912042;Tenerife;Ovinos;Canaria de Pelo;Reproductores macho;2
ES380110027057;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.4056596;-16.3669776;Tenerife;Ovinos;Canaria de Pelo;No reproductores de 4 a 12 meses;2
ES380110027057;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.4056596;-16.3669776;Tenerife;Ovinos;Canaria de Pelo;No reproductores menores de 4 meses;6
ES380110027057;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.4056596;-16.3669776;Tenerife;Ovinos;Canaria de Pelo;Reproductoras hembra;3
ES380110027057;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.4056596;-16.3669776;Tenerife;Ovinos;Canaria de Pelo;Reproductores macho;1
ES380110004914;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3882934;-16.3856107;Tenerife;Porcinos;Mestiza;Cebo;58
ES380110004914;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3882934;-16.3856107;Tenerife;Porcinos;Mestiza;Cerdas;24
ES380110004914;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3882934;-16.3856107;Tenerife;Porcinos;Mestiza;Lechones;42
ES380110004914;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3882934;-16.3856107;Tenerife;Porcinos;Mestiza;Reposición;16
ES380110004914;ES702;Santa Cruz de Tenerife;38011;Candelaria;28.3882934;-16.3856107;Tenerife;Porcinos;Mestiza;Verracos;2
ES380120001094;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2441831;-16.4807896;Tenerife;Abejas;Negra Canaria;Estante;14
ES380120001094;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2441831;-16.4807896;Tenerife;Abejas;Negra Canaria;Trashumante;16
ES380120003799;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2466346;-16.4859227;Tenerife;Abejas;Negra Canaria;Trashumante;10
ES380120015598;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2332155;-16.4868831;Tenerife;Abejas;Negra Canaria;Estante;5
ES380120016221;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2467206;-16.4573417;Tenerife;Abejas;Negra Canaria;Estante;4
ES380120017537;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2250215;-16.4550953;Tenerife;Abejas;Negra Canaria;Estante;10
ES380120018043;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2433826;-16.4831681;Tenerife;Abejas;Negra Canaria;Estante;5
ES380120019292;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2473675;-16.4424856;Tenerife;Abejas;Negra Canaria;Trashumante;50
ES380120020849;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2178948;-16.4554167;Tenerife;Abejas;Negra Canaria;Trashumante;100
ES380120021433;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2421086;-16.4779626;Tenerife;Abejas;Negra Canaria;Estante;5
ES380120021453;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2469628;-16.4423238;Tenerife;Abejas;Negra Canaria;Estante;10
ES380120022181;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.255538;-16.4567261;Tenerife;Abejas;Negra Canaria;Estante;30
ES380120023046;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2397659;-16.4435757;Tenerife;Abejas;Negra Canaria;Estante;13
ES380120023146;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2250215;-16.4550888;Tenerife;Abejas;Negra Canaria;Trashumante;5
ES380120023446;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2335983;-16.4545936;Tenerife;Abejas;Negra Canaria;Trashumante;5
ES380120023805;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2369624;-16.4546466;Tenerife;Abejas;Negra Canaria;Estante;6
ES380120024189;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.527367;-16.318896;Tenerife;Abejas;Negra Canaria;Trashumante;10
ES380120024874;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2412154;-16.4261984;Tenerife;Abejas;Negra Canaria;Estante;10
ES380120025024;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2341022;-16.4711117;Tenerife;Abejas;Negra Canaria;Trashumante;20
ES380120022295;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2247975;-16.4578396;Tenerife;Asnos;Mestiza;No reproductores con más de 36 meses;1
ES380120003575;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2229191;-16.4599273;Tenerife;Bovinos;Mestiza;Cebo;2
ES380120003575;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2229191;-16.4599273;Tenerife;Bovinos;Mestiza;Reproductoras hembra;2
ES380120024607;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.219046;-16.4299684;Tenerife;Bovinos;Blanc Blue Belge (BBB);Cebo;264
ES380120024607;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.219046;-16.4299684;Tenerife;Bovinos;Fleickvieh;Reposición;7
ES380120024607;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.219046;-16.4299684;Tenerife;Bovinos;Fleickvieh;Reproductoras hembra;16
ES380120024607;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.219046;-16.4299684;Tenerife;Bovinos;Frisona Europea;Reposición;60
ES380120024607;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.219046;-16.4299684;Tenerife;Bovinos;Frisona Europea;Reproductoras hembra;126
ES380120024607;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.219046;-16.4299684;Tenerife;Bovinos;Limousin;Reproductoras hembra;4
ES380120024607;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.219046;-16.4299684;Tenerife;Bovinos;Limousin;Reproductores macho;6
ES380120024607;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.219046;-16.4299684;Tenerife;Bovinos;Normanda;Reproductoras hembra;4
ES380120022295;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2247975;-16.4578396;Tenerife;Caballos;Anglo-Árabe;Hembras de vientre con más de 36 meses;1
ES380120022295;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2247975;-16.4578396;Tenerife;Caballos;Anglo-Árabe;No reproductores con más de 36 meses;1
ES380120003575;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2229191;-16.4599273;Tenerife;Caprinos;Tinerfeña;No reproductores de 4 a 12 meses;20
ES380120003575;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2229191;-16.4599273;Tenerife;Caprinos;Tinerfeña;No reproductores menores de 4 meses;19
ES380120003575;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2229191;-16.4599273;Tenerife;Caprinos;Tinerfeña;Reproductoras hembra;51
ES380120003575;ES702;Santa Cruz de Tenerife;38012;Fasnia;28.2229191;-16.4599273;Tenerife;Caprinos;Tinerfeña;Reproductores macho;4
